672.826940667, 1600.4086137, 499.9633391, 2047.92201046, 941.888744731, 1042.79694087, 883.466182494, 905.09300684, 637.161476974, 1702.78697407, 0.0, 208.418461187, 335.898974986, 400.431480156, 373.396862324, 760.057514118, 1291.93882725, 821.81870377, 1138.99390062, 389.189011175, 515.586474986, 587.444946512, 222.947362404, 1553.94868965, 527.148950131, 1946.08859262, 1190.35333651, 878.384608884, 1141.10221308, 987.4184761, 887.329868568, 951.351606617, 389.154214388, 595.359351388, 2168.35803905, 758.704167661, 1103.67702617, 850.918138074, 824.573242265, 391.294216774, 980.397602998, 1401.19638809, 1149.11106637, 882.648458005, 2174.87249463, 564.976785572, 264.694807325, 963.988432554, 
568.900744651, 1744.83454128, 584.18647598, 2190.65408017, 1086.50108367, 828.405238408, 669.075722779, 801.166810825, 533.234659588, 1845.51904378, 212.817769228, 0.0, 478.63166607, 545.043819096, 166.004284976, 844.280029627, 1077.54712479, 607.428244055, 924.602198163, 254.280004772, 579.889694186, 671.667462022, 367.559701344, 1667.55957707, 669.881019844, 2088.82066233, 975.961634057, 663.993527798, 1285.52814066, 781.781893741, 679.937291219, 1015.65482582, 174.763133302, 739.785900342, 2311.09010876, 544.311843832, 889.28532371, 619.525719796, 970.208358188, 287.364913903, 1094.67149348, 1543.92845781, 943.474484013, 675.255880657, 2288.48338205, 357.584208224, 328.998026525, 1106.72050227, 
1007.46204665, 1548.72606478, 615.604867573, 1712.80658455, 672.748026525, 1209.16099976, 1102.78908673, 1239.72749145, 971.795340213, 1367.67154816, 336.601745805, 474.792213473, 0.0, 256.969920663, 639.770614611, 1019.90811163, 1454.23973992, 1041.14160801, 1301.29543466, 534.921061004, 245.885901336, 847.295544023, 274.27635111, 1232.334417, 192.033524219, 1610.97316671, 1352.65362781, 1097.70751312, 1063.80239402, 1133.15052593, 1153.7048636, 670.309765967, 655.527966675, 543.678045216, 1833.24199177, 978.026450529, 1282.68288197, 1093.29204943, 502.959590989, 725.928080013, 928.715675455, 1066.08096218, 1294.8431162, 1118.61851786, 1853.25760061, 831.350537859, 294.839387974, 628.873006641, 
899.103609918, 1302.68917025, 486.108004255, 1711.85650799, 541.799018731, 1375.29142309, 1215.96252883, 1131.37029746, 863.438146226, 1366.72209298, 400.802438758, 545.452681341, 255.654477849, 0.0, 623.485097033, 940.188051778, 1624.43393084, 1154.31505011, 1471.48962559, 788.48897439, 499.453814722, 785.815835521, 219.070627535, 1320.85619979, 165.262989143, 1610.02309015, 1522.84844011, 1210.88033385, 843.382769625, 1328.66869979, 1137.41934602, 770.067804024, 721.649939354, 297.639907938, 1832.29315796, 1091.19864988, 1436.17150839, 1077.19418595, 563.241295832, 617.570886026, 682.678159548, 1065.13088563, 1490.36066869, 1132.73669271, 1892.56057126, 815.065641653, 548.40730136, 631.391424083, 
490.422805814, 1815.51675714, 555.266617951, 2282.29638909, 1164.20417263, 846.638754673, 643.313051778, 675.759191323, 407.827661457, 1937.16197407, 373.36330828, 165.065393104, 639.177205122, 622.746908057, 0.0, 794.29506681, 1095.78001969, 581.665573053, 942.836335799, 414.022732244, 745.045186113, 621.682499205, 445.262790305, 1832.715069, 755.627758888, 2180.46297125, 994.194528951, 686.089487394, 1356.21035652, 812.283141454, 520.305789191, 1180.81031774, 204.688991291, 810.468116201, 2402.73303905, 562.546602839, 907.518839975, 459.893596397, 1135.36385012, 208.886353694, 1065.75163545, 1635.57076672, 973.975110356, 515.623757258, 2462.99983099, 197.952084825, 494.153518452, 1198.36281118, 
367.843046608, 1444.38976378, 480.655472043, 2199.31599459, 1322.20581802, 1481.56391673, 1236.03219697, 444.040553169, 528.058637557, 2147.12889227, 765.548571343, 847.844836157, 1023.32565319, 934.818783305, 808.307608566, 0.0, 1730.70642448, 1174.38471825, 1577.76211922, 1098.9266434, 1213.38321701, 176.41473793, 785.47159588, 2101.26299909, 1078.44811302, 2099.3106508, 1629.12093375, 1321.01464945, 1095.57248171, 1486.41620437, 938.924804144, 1637.80708164, 968.249174819, 645.715894178, 2612.69995725, 1197.47176489, 1542.44400203, 735.791726318, 1485.59164479, 590.825205798, 430.899173825, 1845.53768492, 1677.37413505, 1063.04618528, 2672.96674918, 966.361449137, 1031.22452378, 1411.797602, 
1409.80362185, 2822.78742146, 1601.59605404, 3165.21887179, 2125.15907103, 255.384181381, 537.517771216, 1468.39457568, 1249.61040026, 2820.0838354, 1290.77002804, 1077.99699753, 1453.19521494, 1622.99669928, 1096.18577507, 1728.6956673, 0.0, 583.269332101, 161.119064662, 933.039176211, 1533.74418397, 1566.89744393, 1445.51258152, 2621.41406685, 1644.44581146, 3063.38483258, 164.822436968, 435.137546727, 2363.48102084, 323.299431321, 879.045126461, 1969.5093156, 903.573132904, 1817.73878052, 3285.65490038, 539.149491967, 211.424033644, 1080.17614631, 1924.06346934, 1254.04264098, 2112.08169291, 2518.49262805, 275.629076195, 711.742175694, 3242.33725046, 900.215864352, 1282.85313768, 2081.28467251, 
832.627455659, 2351.96514853, 1051.69124811, 2751.87529826, 1693.63106955, 338.53793844, 64.2218195737, 901.395226875, 672.434855444, 2406.74026187, 819.947133739, 607.174103237, 1039.85226279, 1152.17380498, 581.775555754, 1178.79086137, 587.678582081, 0.0, 434.735519566, 611.473370516, 1120.40185318, 1016.99263799, 974.689687227, 2208.07173606, 1231.10223793, 2650.04188042, 486.093712718, 158.790165434, 1892.65812654, 363.890504454, 312.045777658, 1556.16698481, 432.750238607, 1346.91526485, 2872.31132685, 112.255055476, 399.418023741, 513.176797503, 1510.71989581, 704.137835043, 1562.17626561, 2105.14967589, 534.348778136, 144.742826891, 2828.99616241, 385.805645033, 869.510185517, 1667.94172035, 
1255.36305476, 2668.34747574, 1447.15610833, 3010.77768333, 1970.71850394, 100.944235664, 383.077825499, 1313.95400859, 1095.17045455, 2665.64388968, 1136.32946095, 923.556430446, 1298.75464786, 1468.55613219, 941.745829357, 1574.25634296, 162.508450648, 428.829386384, 0.0, 778.599851865, 1379.30423825, 1412.45749821, 1291.07201444, 2466.97412113, 1490.00524437, 2908.94426549, 70.5591843633, 280.696979639, 2209.04045375, 168.858864233, 724.604559373, 1815.06999125, 749.132565816, 1663.29759206, 3131.21371192, 384.70954625, 50.2260548397, 925.735579217, 1769.62290225, 1099.60269526, 1957.6417472, 2364.05206096, 181.36582359, 557.301608606, 3087.89854748, 745.775918635, 1128.41257059, 1926.84410542, 
819.046766881, 1988.36917402, 839.005209576, 2245.90640659, 1205.84722719, 721.144764575, 673.770182136, 1042.71367713, 774.781525889, 1900.7713702, 389.927821522, 254.864093693, 533.883371113, 790.071606816, 410.959372266, 1099.09938459, 931.902066929, 612.122703412, 778.957761672, 0.0, 615.341406188, 926.486816989, 610.90730136, 1703.01004633, 725.133346258, 2144.07298875, 830.316576195, 668.687987155, 1529.06215203, 610.812852939, 790.383535155, 1051.10653782, 263.36320886, 983.319290344, 2366.34243518, 549.006303189, 772.824206633, 823.173292969, 1005.66069156, 537.511557504, 1349.49084845, 1599.18078422, 763.324683846, 689.598370516, 2323.93385131, 468.856875845, 364.450359898, 1161.97282868, 
1150.98947149, 1792.91935099, 859.79691104, 1956.99800664, 916.93944862, 1288.60827766, 1182.236986, 1383.25615903, 1115.32462917, 1565.70503261, 515.296294639, 583.487433389, 244.97559254, 501.162585501, 748.093011811, 1210.77594349, 1533.68701782, 1120.58950728, 1380.74333393, 615.588711922, 0.0, 1038.16337588, 505.01881512, 1089.53648195, 436.224946314, 1855.1645888, 1432.10152708, 1177.15479102, 1307.99319474, 1212.59780383, 1262.0272608, 437.632973435, 755.044291339, 787.870088682, 1787.4792462, 1057.47310705, 1362.13015987, 1201.61444663, 487.084799769, 869.45488348, 1172.90834029, 1310.27238428, 1374.2903941, 1198.06517438, 1710.45966555, 939.674177802, 260.550882844, 873.064428736, 
312.936202577, 1468.05157878, 265.113611509, 2222.97780959, 1283.18308578, 1316.90303627, 1071.37069514, 460.313643323, 381.778538336, 2108.10616003, 590.241738249, 672.539245805, 848.018820091, 787.649501909, 634.017338742, 173.142597232, 1566.04554402, 1009.72321642, 1413.10123877, 923.620431679, 1038.07700529, 0.0, 610.165384157, 2062.24026684, 920.53035274, 2060.28853993, 1464.46005329, 1156.35314762, 1056.54974946, 1321.75470254, 791.821388094, 1462.50149129, 793.958904995, 606.693161934, 2573.67722501, 1032.81026306, 1377.78312157, 594.834914102, 1310.2848117, 417.562683926, 589.904333691, 1806.51495268, 1512.71325459, 915.942769228, 2633.94339557, 801.699947308, 855.917690686, 1372.77549113, 
721.88730315, 1426.75524934, 347.923128927, 1879.62610853, 761.533270699, 1198.07635906, 1038.74560069, 954.153369323, 686.221218086, 1534.49169351, 223.586131989, 368.236374572, 261.588572735, 220.076006124, 446.268168894, 781.212096357, 1447.21762408, 977.098121968, 1294.27394019, 611.055809075, 504.048233317, 608.599528752, 0.0, 1472.0867633, 352.956856955, 1777.79269069, 1345.63275471, 1033.66402708, 967.448848723, 1151.45239302, 960.203039251, 949.538445478, 544.433632586, 421.706608407, 2000.06213712, 913.983585859, 1258.95644436, 899.977879186, 742.711937286, 440.353957886, 806.744238646, 1232.90048616, 1313.1449833, 955.519764575, 2060.3301718, 637.848713513, 486.561605225, 795.692530621, 
2165.77313489, 1202.62417482, 1764.3157709, 1020.06718265, 809.422969856, 2391.44396723, 2285.07143283, 2398.03920107, 2130.10642846, 556.430446194, 1584.79355564, 1686.32374433, 1250.27775292, 1338.29001133, 1850.92994413, 2117.98161238, 2636.52395013, 2223.42457548, 2483.57840213, 1718.4244015, 1105.05398473, 2052.48536049, 1485.73953114, 0.0, 1155.00166527, 918.233764813, 2534.93659528, 2279.99048059, 1200.47733735, 2315.43225066, 2364.86481448, 669.974846894, 1857.88060228, 1475.43284717, 706.712175893, 2160.30879663, 2464.96584944, 2343.86371093, 815.407395808, 1884.240411, 1756.19507079, 483.741822755, 2477.1254623, 2300.90272807, 629.692595244, 2042.51048875, 1363.38595105, 708.786934304, 
1029.71024219, 1395.60529011, 616.835803905, 1527.04953074, 486.990351348, 1398.4244512, 1292.05315955, 1261.97568699, 994.044778494, 1181.91449435, 525.865197248, 664.055664917, 191.350015907, 166.395127456, 754.091729301, 1089.03565676, 1643.50319136, 1230.40568082, 1490.55950748, 724.183891076, 435.14935278, 916.423089159, 349.677259803, 1136.2033226, 0.0, 1425.2161129, 1541.91770063, 1286.97096457, 878.044718842, 1322.41397737, 1268.02535692, 665.015062038, 844.791418118, 458.745302434, 1647.48493796, 1167.2892806, 1471.94633341, 1207.80143959, 458.188553846, 748.177518293, 843.782932673, 880.323287004, 1484.1053249, 1307.88134793, 1707.75297264, 945.67227392, 484.102839418, 443.115952835, 
2338.09738626, 738.833338304, 1884.50697924, 163.520042949, 1080.09971765, 2817.55423328, 2711.18107751, 2534.87197268, 2417.57635409, 449.799421379, 1944.99497932, 2083.18544699, 1610.47979798, 1608.96675913, 2177.6233049, 2095.73030999, 3062.63359481, 2649.53484153, 2909.68928955, 2143.31429452, 1854.27975622, 2056.65538257, 1773.2088354, 915.783076831, 1425.51747793, 0.0, 2961.0474827, 2706.10074664, 1067.3056848, 2741.54313807, 2691.55693251, 1488.06532351, 2263.92182156, 1547.22421061, 562.006009902, 2586.41906267, 2891.07611549, 2631.33239382, 1396.20242782, 2171.70971526, 1785.48340193, 546.701637437, 2903.23572835, 2727.01299411, 719.024646067, 2369.20384952, 1903.23324286, 983.732502187, 
1305.61085759, 2718.59652132, 1497.40328979, 3061.02610753, 2020.96630677, 151.192038495, 433.325628331, 1364.20243279, 1145.41825738, 2715.89169252, 1186.57788515, 973.804854649, 1349.00307206, 1518.80455639, 991.993632188, 1624.50414579, 163.981721745, 479.077189215, 67.9164926827, 828.847033325, 1429.55266245, 1462.70530104, 1341.32043864, 2517.22254534, 1540.2530472, 2959.19268969, 0.0, 330.945403842, 2259.28949932, 219.107288436, 774.852983576, 1865.31779408, 799.380990018, 1713.54601627, 3181.46213613, 434.957349081, 116.330007755, 975.98400342, 1819.87132645, 1149.85111946, 2007.88892866, 2414.30048517, 115.869571701, 607.550032808, 3138.14697169, 796.023721467, 1178.66099479, 1977.09252963, 
990.314065855, 2408.68204685, 1182.10711942, 2808.59281794, 1750.34796787, 179.128265927, 112.944156128, 1043.82033922, 830.121465641, 2463.45716018, 876.664032053, 663.891001551, 1096.56978247, 1208.89070329, 690.439085739, 1309.20673268, 428.268909568, 158.695717013, 275.325847053, 668.190890201, 1177.11875149, 1147.40850931, 1031.40658554, 2264.788013, 1287.81913624, 2706.75877873, 326.684661576, 0.0, 1949.37564623, 201.67099141, 454.470890002, 1612.88388312, 489.46713692, 1403.63216317, 2929.02822517, 126.814403881, 240.008351229, 655.601909846, 1567.43741549, 834.554327726, 1692.59275829, 2161.86657421, 374.939105623, 287.167939235, 2885.71243935, 489.448495785, 926.22708383, 1724.65861867, 
1336.70054382, 526.307613537, 883.10951543, 1141.09475662, 390.542357631, 2116.47292313, 1979.42453571, 1533.47450887, 1392.26169172, 969.649124115, 1141.79690607, 1286.63356001, 1062.56772946, 837.423198521, 1357.54754732, 1094.33408892, 2365.61543088, 1917.77767836, 2212.66988288, 1529.26720453, 1306.36706633, 1055.25854013, 967.548268114, 1181.44908733, 877.604166667, 1070.73938201, 2264.02931878, 1952.06121252, 0.0, 2069.85019983, 1777.63051281, 1170.22525948, 1462.83081802, 545.827989541, 1435.2201891, 1832.38014992, 2177.35300843, 1605.31744611, 988.2057534, 1221.23362066, 717.558831424, 626.325384753, 2231.54216873, 1836.23327269, 1495.4876024, 1549.12809194, 1355.3199316, 491.983690249, 
1163.77791199, 2525.80306013, 1332.51374473, 2843.85811859, 1803.79769645, 113.70595721, 311.711479957, 1242.58766305, 1003.58531178, 2498.72246083, 993.785666706, 781.012636205, 1131.83384037, 1326.01171658, 811.420056868, 1482.67057882, 324.463259564, 357.463040841, 171.520197049, 611.67842301, 1212.38343076, 1320.87235544, 1148.52884157, 2300.05331365, 1323.08443689, 2742.02345801, 222.879011572, 200.063504136, 2066.49665951, 0.0, 653.238835202, 1648.1485624, 607.756328044, 1520.75379782, 2964.29352581, 293.124403484, 165.386020639, 858.672229182, 1602.70209477, 986.134101845, 1842.9993836, 2197.13125348, 171.024964209, 485.935884435, 2920.97587588, 654.190775869, 961.491763103, 1759.92329794, 
569.25430486, 2238.3480474, 903.742767239, 2796.66373379, 1678.56965323, 639.090213155, 375.006835083, 613.687937445, 409.061704645, 2451.52807604, 887.728788873, 679.430873698, 1153.54206434, 1137.11238865, 519.580027639, 933.305744452, 888.232099539, 313.359356359, 735.28717291, 789.496838463, 1259.41128808, 789.76092122, 959.628270898, 2347.08117096, 1269.99386085, 2694.82907321, 786.646608805, 459.34244015, 1779.04164678, 664.44277917, 0.0, 1695.17704108, 483.933826454, 1232.60657759, 2917.09914102, 408.206697884, 699.970298457, 225.469508073, 1649.72995208, 556.189354172, 1376.20297463, 2149.93686869, 834.901052851, 173.020808478, 2977.36593295, 322.290945876, 1008.51962042, 1712.72891315, 
1586.30348763, 1691.32764654, 1212.45240297, 1594.38007039, 782.712086415, 1723.9222938, 1617.54975941, 1818.56955381, 1550.63926668, 1130.74333393, 951.192535592, 1018.80144953, 668.48728426, 770.159766961, 1183.40764933, 1634.28825658, 1969.00103396, 1555.90290205, 1816.0567287, 1050.90272807, 437.53106856, 1461.67568898, 945.293858864, 654.576026008, 664.39617633, 1492.54665255, 1867.4161646, 1612.46880717, 1173.76645391, 1647.9111986, 1697.34127694, 0.0, 1190.35830748, 1062.50932057, 1352.51879026, 1492.78774457, 1797.44479738, 1636.92846278, 210.138416647, 1304.76889963, 1447.54757218, 1058.05533186, 1809.60378887, 1633.3798119, 1275.49983099, 1374.98819395, 695.863656248, 682.076050863, 
660.012402569, 1920.43652569, 724.857457449, 2366.25606458, 1262.10306808, 653.881333015, 494.552438758, 835.516210332, 567.584059095, 2021.1210282, 388.419753639, 175.646101766, 654.233650481, 720.645803508, 203.761905472, 963.885906307, 903.022598028, 432.904960033, 750.078914141, 267.436918397, 753.146002346, 791.273338702, 543.161685755, 1840.81588523, 845.483004255, 2264.42264674, 801.437107293, 489.470243776, 1461.13012507, 608.631218683, 483.6243836, 1188.91113398, 0.0, 915.387884753, 2486.69209318, 369.789181182, 714.761418317, 516.414762785, 1143.46466635, 378.477193192, 1235.34247495, 1719.53044222, 770.322566213, 510.381248509, 2461.73969021, 162.09772429, 502.254334685, 1282.32248668, 
792.100383759, 1006.42249264, 338.509355365, 1621.20901436, 680.210694544, 1570.12546727, 1434.82437565, 1084.85755687, 847.661531655, 1505.13376879, 595.448207468, 740.285482781, 545.251978446, 292.823038455, 811.199470095, 645.71713692, 1819.26797503, 1373.17751829, 1666.32366977, 982.917884554, 789.051315319, 606.641588125, 421.199569514, 1459.26787561, 436.452989541, 1550.85426112, 1717.68186292, 1405.71313529, 547.116713394, 1523.50150123, 1233.02911, 1063.55198143, 916.482740794, 0.0, 1970.70483377, 1286.0320727, 1631.00555257, 1060.71790742, 856.725473236, 676.63346059, 388.207244691, 1203.54256144, 1685.19284876, 1291.63311262, 2030.97224708, 1002.77939334, 858.423680705, 769.802478525, 
2714.82790503, 1289.67206514, 2261.23811938, 535.758048, 1306.34531834, 3043.79983397, 2937.42854231, 2911.75410602, 2643.82257616, 478.256979241, 2171.24120138, 2309.43166905, 1836.72602004, 1835.21235982, 2403.86952696, 2614.90271813, 3288.87981687, 2875.78168496, 3135.93551161, 2369.56113795, 1787.61346238, 2595.95276088, 1999.45505746, 709.111290066, 1651.76245725, 562.361434224, 3187.29370476, 2932.3469687, 1439.03043725, 2967.78998151, 2917.80377595, 1352.53432454, 2490.16742225, 1972.35581703, 0.0, 2812.66528474, 3117.32233755, 2857.57985863, 1497.96687346, 2397.9565587, 2336.32275014, 814.286442178, 3129.48195041, 2953.25921618, 160.077646544, 2595.45007158, 2045.94605007, 1209.97810288, 
875.422532411, 2288.40695339, 1067.21558598, 2688.31772449, 1630.07349578, 288.470333254, 128.407599618, 991.100721785, 715.229932196, 2343.1826881, 756.38955997, 543.616529468, 976.293446274, 1088.61623121, 561.805307007, 1194.31582061, 537.611598266, 111.08439215, 384.66791438, 547.915796747, 1056.84365804, 1032.51697586, 911.132113457, 2144.51354092, 1167.54404279, 2586.48368528, 436.027350274, 126.982174103, 1829.10055277, 293.322620894, 401.751272568, 1492.60878967, 369.192664837, 1283.35769108, 2808.75375308, 0.0, 349.350418556, 570.316849598, 1447.16232204, 719.662794281, 1577.70122485, 2041.59148075, 484.28117295, 234.448321801, 2765.43672453, 365.835396286, 805.951990376, 1604.38352521, 
1220.30156387, 2633.28598485, 1412.09523881, 2997.27653006, 1957.2167293, 88.8554591187, 348.016334606, 1278.89313907, 1060.10896365, 2652.14211505, 1101.26797005, 888.494939553, 1285.25411596, 1433.49464129, 906.684338463, 1539.19423069, 211.546443768, 393.76789549, 51.6086057425, 774.988442496, 1365.80308498, 1377.39600732, 1256.01052354, 2453.47296787, 1476.50346974, 2895.44311222, 119.596556112, 245.636731488, 2173.97896286, 165.247454864, 689.543689851, 1801.56821661, 714.071074922, 1628.23610117, 3117.71255866, 349.648055357, 0.0, 890.674709695, 1756.12174899, 1064.54120437, 1922.5802563, 2350.5509077, 230.403195339, 522.240739084, 3074.39739422, 710.714427742, 1114.91141732, 1913.34295216, 
370.150819216, 2060.10896365, 732.966972878, 2682.35753201, 1620.66282908, 853.270649407, 575.535746242, 454.798973992, 214.82044858, 2393.62063052, 851.882506164, 619.707781556, 1093.81959357, 1079.2055645, 459.856314126, 734.20288018, 1102.41253579, 513.888267518, 949.467609162, 822.702914977, 1199.68819594, 595.519043784, 901.721446751, 2287.35745745, 1212.08641533, 2636.92162769, 1000.82704506, 659.871351308, 1608.26585242, 858.122315676, 225.328456812, 1635.45332757, 517.140524338, 1061.83016185, 2859.1916955, 569.177254832, 914.150734709, 0.0, 1601.84149567, 464.14253261, 1181.96109719, 2092.02942317, 1049.0814891, 373.548476895, 2919.45848743, 355.497022389, 948.796528275, 1654.82146763, 
